        "Chain FORWARD_IN_ZONES (1 references)", 
        "target     prot opt source               destination         ", 
        "FWDI_public  all  --  anywhere             anywhere            [goto] ", 
        "FWDI_public  all  --  anywhere             anywhere            [goto] ", 
        "", 
        "Chain FORWARD_IN_ZONES_SOURCE (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FORWARD_OUT_ZONES (1 references)", 
        "target     prot opt source               destination         ", 
        "FWDO_public  all  --  anywhere             anywhere            [goto] ", 
        "FWDO_public  all  --  anywhere             anywhere            [goto] ", 
        "", 
        "Chain FORWARD_OUT_ZONES_SOURCE (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FORWARD_direct (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDI_public (2 references)", 
        "target     prot opt source               destination         ", 
        "FWDI_public_log  all  --  anywhere             anywhere            ", 
        "FWDI_public_deny  all  --  anywhere             anywhere            ", 
        "FWDI_public_allow  all  --  anywhere             anywhere            ", 
        "ACCEPT     icmp --  anywhere             anywhere            ", 
        "", 
        "Chain FWDI_public_allow (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDI_public_deny (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDI_public_log (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDO_public (2 references)", 
        "target     prot opt source               destination         ", 
        "FWDO_public_log  all  --  anywhere             anywhere            ", 
        "FWDO_public_deny  all  --  anywhere             anywhere            ", 
        "FWDO_public_allow  all  --  anywhere             anywhere            ", 
        "", 
        "Chain FWDO_public_allow (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDO_public_deny (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain FWDO_public_log (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain INPUT_ZONES (1 references)", 
        "target     prot opt source               destination         ", 
        "IN_public  all  --  anywhere             anywhere            [goto] ", 
        "IN_public  all  --  anywhere             anywhere            [goto] ", 
        "", 
        "Chain INPUT_ZONES_SOURCE (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain INPUT_direct (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain IN_public (2 references)", 
        "target     prot opt source               destination         ", 
        "IN_public_log  all  --  anywhere             anywhere            ", 
        "IN_public_deny  all  --  anywhere             anywhere            ", 
        "IN_public_allow  all  --  anywhere             anywhere            ", 
        "ACCEPT     icmp --  anywhere             anywhere            ", 
        "", 
        "Chain IN_public_allow (1 references)", 
        "target     prot opt source               destination         ", 
        "ACCEPT     tcp  --  anywhere             anywhere             tcp dpt:ssh ctstate NEW", 
        "", 
        "Chain IN_public_deny (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain IN_public_log (1 references)", 
        "target     prot opt source               destination         ", 
        "", 
        "Chain OUTPUT_direct (1 references)", 
        "target     prot opt source               destination         ", 
        " ", 
        "########## Disk details info ###########", 
        "########## PV details info ###########", 
        "  PV         VG     Fmt  Attr PSize  PFree", 
        "  /dev/vda2  centos lvm2 a--  <4.00g    0 ", 
        " ", 
        "########## VG details info ###########", 
        "  VG     #PV #LV #SN Attr   VSize  VFree", 
        "  centos   1   2   0 wz--n- <4.00g    0 ", 
        " ", 
        "########## LV details info ###########", 
        "  LV   VG     Attr       LSize   Pool Origin Data%  Meta%  Move Log Cpy%Sync Convert", 
        "  root centos -wi-ao----  <3.50g                                                    ", 
        "  swap centos -wi-ao---- 512.00m                                                    ", 
        " ", 
        "########## Oracle DB status ###########", 
        "root      2115  2068  0 17:28 pts/0    00:00:00 grep -i pmon", 
        " ", 
        "########## kern ##########", 
        "3.10.0-957.el7.x86_64", 
        " ", 
        "########## print running service ###########", 
        " ", 
        "########## mount output ###########", 
        "sysfs on /sys type sysfs (rw,nosuid,nodev,noexec,relatime,seclabel)", 
        "proc on /proc type proc (rw,nosuid,nodev,noexec,relatime)", 
        "devtmpfs on /dev type devtmpfs (rw,nosuid,seclabel,size=495412k,nr_inodes=123853,mode=755)", 
        "securityfs on /sys/kernel/security type securityfs (rw,nosuid,nodev,noexec,relatime)", 
        "tmpfs on /dev/shm type tmpfs (rw,nosuid,nodev,seclabel)", 
        "devpts on /dev/pts type devpts (rw,nosuid,noexec,relatime,seclabel,gid=5,mode=620,ptmxmode=000)", 
        "tmpfs on /run type tmpfs (rw,nosuid,nodev,seclabel,mode=755)", 
        "tmpfs on /sys/fs/cgroup type tmpfs (ro,nosuid,nodev,noexec,seclabel,mode=755)", 
        "cgroup on /sys/fs/cgroup/systemd type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,xattr,release_agent=/usr/lib/systemd/systemd-cgroups-agent,name=systemd)", 
        "pstore on /sys/fs/pstore type pstore (rw,nosuid,nodev,noexec,relatime)", 
        "cgroup on /sys/fs/cgroup/devices type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,devices)", 
        "cgroup on /sys/fs/cgroup/cpuset type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,cpuset)", 
        "cgroup on /sys/fs/cgroup/freezer type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,freezer)", 
        "cgroup on /sys/fs/cgroup/cpu,cpuacct type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,cpuacct,cpu)", 
        "cgroup on /sys/fs/cgroup/hugetlb type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,hugetlb)", 
        "cgroup on /sys/fs/cgroup/memory type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,memory)", 
        "cgroup on /sys/fs/cgroup/pids type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,pids)", 
        "cgroup on /sys/fs/cgroup/net_cls,net_prio type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,net_prio,net_cls)", 
        "cgroup on /sys/fs/cgroup/blkio type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,blkio)", 
        "cgroup on /sys/fs/cgroup/perf_event type cgroup (rw,nosuid,nodev,noexec,relatime,seclabel,perf_event)", 
        "configfs on /sys/kernel/config type configfs (rw,relatime)", 
        "/dev/mapper/centos-root on / type xfs (rw,relatime,seclabel,attr2,inode64,noquota)", 
        "selinuxfs on /sys/fs/selinux type selinuxfs (rw,relatime)", 
        "debugfs on /sys/kernel/debug type debugfs (rw,relatime)", 
        "mqueue on /dev/mqueue type mqueue (rw,relatime,seclabel)", 
        "hugetlbfs on /dev/hugepages type hugetlbfs (rw,relatime,seclabel)", 
        "/dev/vda1 on /boot type xfs (rw,relatime,seclabel,attr2,inode64,noquota)", 
        "systemd-1 on /proc/sys/fs/binfmt_misc type autofs (rw,relatime,fd=29,pgrp=1,timeout=0,minproto=5,maxproto=5,direct,pipe_ino=40396)", 
        "tmpfs on /run/user/0 type tmpfs (rw,nosuid,nodev,relatime,seclabel,size=101500k,mode=700)", 
        "tmpfs on /run/user/1000 type tmpfs (rw,nosuid,nodev,relatime,seclabel,size=101500k,mode=700,uid=1000,gid=1000)", 
        "binfmt_misc on /proc/sys/fs/binfmt_misc type binfmt_misc (rw,relatime)", 
        " "
    ]
}
2019-06-08 07:58:27,440 p=5241 u=ursravik |  TASK [prepatch : copy] *************************************************************************************************************************
2019-06-08 07:58:27,441 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/prepatch/tasks/main.yml:21
2019-06-08 07:58:27,497 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/stat.py
2019-06-08 07:58:27,842 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/copy.py
2019-06-08 07:58:27,981 p=5241 u=ursravik |  changed: [lin03 -> localhost] => {
    "changed": true, 
    "checksum": "f5695a1dcf0b92b389b9abd963c79acadcc8d33e", 
    "dest": "./patching-log/precheck-lin03.2019-06-08.log", 
    "diff": [], 
    "gid": 0, 
    "group": "root", 
    "invocation": {
        "module_args": {
            "_original_basename": "tmprapNmu", 
            "attributes": null, 
            "backup": false, 
            "checksum": "f5695a1dcf0b92b389b9abd963c79acadcc8d33e", 
            "content": null, 
            "delimiter": null, 
            "dest": "./patching-log/precheck-lin03.2019-06-08.log", 
            "directory_mode": null, 
            "follow": false, 
            "force": true, 
            "group": null, 
            "local_follow": null, 
            "mode": null, 
            "owner": null, 
            "regexp": null, 
            "remote_src": null, 
            "selevel": null, 
            "serole": null, 
            "setype": null, 
            "seuser": null, 
            "src": "/home/ursravik/.ansible/tmp/ansible-tmp-1559995107.48-55387038477066/source", 
            "unsafe_writes": null, 
            "validate": null
        }
    }, 
    "md5sum": "0ed11776474a7b5ed2cd895df590bb0c", 
    "mode": "0644", 
    "owner": "root", 
    "size": 42255, 
    "src": "/home/ursravik/.ansible/tmp/ansible-tmp-1559995107.48-55387038477066/source", 
    "state": "file", 
    "uid": 0
}
2019-06-08 07:58:27,999 p=5241 u=ursravik |  TASK [patch : stat] ****************************************************************************************************************************
2019-06-08 07:58:27,999 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:8
2019-06-08 07:58:28,143 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/stat.py
2019-06-08 07:58:28,321 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:28,443 p=5241 u=ursravik |  ok: [lin03] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "checksum_algorithm": "sha1", 
            "follow": false, 
            "get_attributes": true, 
            "get_checksum": true, 
            "get_md5": null, 
            "get_mime": true, 
            "path": "/tmp/repoinfo-lin03"
        }
    }, 
    "stat": {
        "exists": false
    }
}
2019-06-08 07:58:28,466 p=5241 u=ursravik |  TASK [patch : Enable root login before patching] ***********************************************************************************************
2019-06-08 07:58:28,467 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:13
2019-06-08 07:58:28,745 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/lineinfile.py
2019-06-08 07:58:28,922 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:29,057 p=5241 u=ursravik |  changed: [lin03] => {
    "backup": "/etc/ssh/sshd_config.2347.2019-06-08@17:28:29~", 
    "changed": true, 
    "diff": [
        {
            "after": "", 
            "after_header": "/etc/ssh/sshd_config (content)", 
            "before": "", 
            "before_header": "/etc/ssh/sshd_config (content)"
        }, 
        {
            "after_header": "/etc/ssh/sshd_config (file attributes)", 
            "before_header": "/etc/ssh/sshd_config (file attributes)"
        }
    ], 
    "invocation": {
        "module_args": {
            "attributes": null, 
            "backrefs": false, 
            "backup": true, 
            "content": null, 
            "create": false, 
            "delimiter": null, 
            "dest": "/etc/ssh/sshd_config", 
            "directory_mode": null, 
            "firstmatch": false, 
            "follow": false, 
            "force": null, 
            "group": null, 
            "insertafter": null, 
            "insertbefore": null, 
            "line": "PermitRootLogin yes", 
            "mode": null, 
            "owner": null, 
            "path": "/etc/ssh/sshd_config", 
            "regexp": "^PermitRootLogin", 
            "remote_src": null, 
            "selevel": null, 
            "serole": null, 
            "setype": null, 
            "seuser": null, 
            "src": null, 
            "state": "present", 
            "unsafe_writes": null, 
            "validate": null
        }
    }, 
    "msg": "line replaced"
}
2019-06-08 07:58:29,079 p=5241 u=ursravik |  TASK [patch : Capture and report number of packages to update] *********************************************************************************
2019-06-08 07:58:29,079 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:16
2019-06-08 07:58:29,210 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/commands/command.py
2019-06-08 07:58:29,395 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:30,045 p=5241 u=ursravik |   [WARNING]: Consider using the yum module rather than running 'yum'.  If you need to use command because yum is insufficient you can add 'warn:
false' to this command task or set 'command_warnings=False' in ansible.cfg to get rid of this message.

2019-06-08 07:58:30,048 p=5241 u=ursravik |  changed: [lin03] => {
    "changed": true, 
    "cmd": "yum check-update | grep \"^v\" | wc -l", 
    "delta": "0:00:00.510084", 
    "end": "2019-06-08 17:28:30.031798", 
    "invocation": {
        "module_args": {
            "_raw_params": "yum check-update | grep \"^v\" | wc -l", 
            "_uses_shell": true, 
            "argv": null, 
            "chdir": null, 
            "creates": null, 
            "executable": null, 
            "removes": null, 
            "stdin": null, 
            "warn": true
        }
    }, 
    "rc": 0, 
    "start": "2019-06-08 17:28:29.521714", 
    "stderr": "", 
    "stderr_lines": [], 
    "stdout": "0", 
    "stdout_lines": [
        "0"
    ]
}
2019-06-08 07:58:30,074 p=5241 u=ursravik |  TASK [patch : Report to user about number of patches to be applied and server reboot] **********************************************************
2019-06-08 07:58:30,074 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:19
2019-06-08 07:58:30,268 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/notification/mail.py
2019-06-08 07:58:33,413 p=5241 u=ursravik |  ok: [lin03 -> localhost] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "attach": [], 
            "bcc": [], 
            "body": "On lin03 0 packages will be applied and reboot shortly", 
            "cc": [], 
            "charset": "utf-8", 
            "headers": [], 
            "host": "9.149.105.62", 
            "password": null, 
            "port": 25, 
            "secure": "try", 
            "sender": "root", 
            "subject": "OS Update of lin03 is starting now.", 
            "subtype": "plain", 
            "timeout": 20, 
            "to": [
                "ravikrithiku12@in.ibm.com"
            ], 
            "username": null
        }
    }, 
    "msg": "Mail sent successfully", 
    "result": {}
}
2019-06-08 07:58:33,431 p=5241 u=ursravik |  TASK [patch : check uptime greater than 180 days to perform prereboot] *************************************************************************
2019-06-08 07:58:33,431 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:28
2019-06-08 07:58:33,562 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/commands/command.py
2019-06-08 07:58:33,746 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:33,878 p=5241 u=ursravik |  changed: [lin03] => {
    "changed": true, 
    "cmd": "[[ -f /tmp/uptime180 ]] && rm /tmp/uptime180\n uti=`uptime | awk '{print $3}'`\n if [ $uti -gt 180 ]\n then\n touch /tmp/uptime180\n fi\n exit 0", 
    "delta": "0:00:00.007893", 
    "end": "2019-06-08 17:28:33.885184", 
    "invocation": {
        "module_args": {
            "_raw_params": "[[ -f /tmp/uptime180 ]] && rm /tmp/uptime180\n uti=`uptime | awk '{print $3}'`\n if [ $uti -gt 180 ]\n then\n touch /tmp/uptime180\n fi\n exit 0", 
            "_uses_shell": true, 
            "argv": null, 
            "chdir": null, 
            "creates": null, 
            "executable": null, 
            "removes": null, 
            "stdin": null, 
            "warn": true
        }
    }, 
    "rc": 0, 
    "start": "2019-06-08 17:28:33.877291", 
    "stderr": "", 
    "stderr_lines": [], 
    "stdout": "", 
    "stdout_lines": []
}
2019-06-08 07:58:33,899 p=5241 u=ursravik |  TASK [patch : check if uptime flag exists on server if yes reboot before os update] ************************************************************
2019-06-08 07:58:33,899 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:37
2019-06-08 07:58:34,023 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/stat.py
2019-06-08 07:58:34,228 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:34,355 p=5241 u=ursravik |  ok: [lin03] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "checksum_algorithm": "sha1", 
            "follow": false, 
            "get_attributes": true, 
            "get_checksum": true, 
            "get_md5": null, 
            "get_mime": true, 
            "path": "/tmp/uptime180"
        }
    }, 
    "stat": {
        "exists": false
    }
}
2019-06-08 07:58:34,378 p=5241 u=ursravik |  TASK [patch : Rebooting if uptime greater than 180 days] ***************************************************************************************
2019-06-08 07:58:34,378 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:41
2019-06-08 07:58:34,407 p=5241 u=ursravik |  skipping: [lin03] => {
    "changed": false, 
    "skip_reason": "Conditional result was False"
}
2019-06-08 07:58:34,425 p=5241 u=ursravik |  TASK [patch : Waiting for server to reboot] ****************************************************************************************************
2019-06-08 07:58:34,425 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:46
2019-06-08 07:58:34,450 p=5241 u=ursravik |  skipping: [lin03] => {
    "changed": false, 
    "skip_reason": "Conditional result was False"
}
2019-06-08 07:58:34,470 p=5241 u=ursravik |  TASK [patch : Perform server UPDATE] ***********************************************************************************************************
2019-06-08 07:58:34,470 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:52
2019-06-08 07:58:34,770 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/packaging/os/yum.py
2019-06-08 07:58:34,954 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:35,717 p=5241 u=ursravik |  ok: [lin03] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "allow_downgrade": false, 
            "autoremove": false, 
            "bugfix": false, 
            "conf_file": null, 
            "disable_excludes": null, 
            "disable_gpg_check": false, 
            "disable_plugin": [], 
            "disablerepo": [], 
            "download_only": false, 
            "enable_plugin": [], 
            "enablerepo": [], 
            "exclude": [], 
            "install_repoquery": true, 
            "installroot": "/", 
            "list": null, 
            "name": [
                "*"
            ], 
            "releasever": null, 
            "security": false, 
            "skip_broken": false, 
            "state": "latest", 
            "update_cache": false, 
            "update_only": false, 
            "use_backend": "auto", 
            "validate_certs": true
        }
    }, 
    "msg": "", 
    "rc": 0, 
    "results": [
        "Nothing to do here, all packages are up to date"
    ]
}
2019-06-08 07:58:35,739 p=5241 u=ursravik |  TASK [patch : debug] ***************************************************************************************************************************
2019-06-08 07:58:35,740 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:55
2019-06-08 07:58:35,798 p=5241 u=ursravik |  ok: [lin03] => {
    "upinfo.stdout": "VARIABLE IS NOT DEFINED!: 'dict object' has no attribute 'stdout'"
}
2019-06-08 07:58:35,818 p=5241 u=ursravik |  TASK [patch : copy] ****************************************************************************************************************************
2019-06-08 07:58:35,818 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:57
2019-06-08 07:58:35,843 p=5241 u=ursravik |  fatal: [lin03]: FAILED! => {
    "msg": "The task includes an option with an undefined variable. The error was: 'dict object' has no attribute 'stdout'\n\nThe error appears to have been in '/home/ursravik/patching/rhel/roles/patch/tasks/main.yml': line 57, column 5, but may\nbe elsewhere in the file depending on the exact syntax problem.\n\nThe offending line appears to be:\n\n      var: upinfo.stdout\n  - local_action:\n    ^ here\n"
}
2019-06-08 07:58:35,866 p=5241 u=ursravik |  TASK [patch : Send mail to admin reporting patching and reboot not working] ********************************************************************
2019-06-08 07:58:35,866 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/patch/tasks/main.yml:72
2019-06-08 07:58:35,926 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/notification/mail.py
2019-06-08 07:58:38,948 p=5241 u=ursravik |  ok: [lin03 -> localhost] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "attach": [], 
            "bcc": [], 
            "body": " System lin03 patching and reboot not working, check in console. ", 
            "cc": [], 
            "charset": "utf-8", 
            "headers": [], 
            "host": "9.149.105.62", 
            "password": null, 
            "port": 25, 
            "secure": "try", 
            "sender": "root", 
            "subject": "System lin03patching and reboot not working", 
            "subtype": "plain", 
            "timeout": 20, 
            "to": [
                "ravikrithiku12@in.ibm.com"
            ], 
            "username": null
        }
    }, 
    "msg": "Mail sent successfully", 
    "result": {}
}
2019-06-08 07:58:38,970 p=5241 u=ursravik |  TASK [postpatch : stat] ************************************************************************************************************************
2019-06-08 07:58:38,971 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/postpatch/tasks/main.yml:7
2019-06-08 07:58:39,108 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/stat.py
2019-06-08 07:58:39,291 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:39,432 p=5241 u=ursravik |  ok: [lin03] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "checksum_algorithm": "sha1", 
            "follow": false, 
            "get_attributes": true, 
            "get_checksum": true, 
            "get_md5": null, 
            "get_mime": true, 
            "path": "/tmp/repoinfo-lin03"
        }
    }, 
    "stat": {
        "exists": false
    }
}
2019-06-08 07:58:39,456 p=5241 u=ursravik |  TASK [postpatch : Disable root login after patching] *******************************************************************************************
2019-06-08 07:58:39,456 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/postpatch/tasks/main.yml:21
2019-06-08 07:58:39,584 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/lineinfile.py
2019-06-08 07:58:39,770 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:39,909 p=5241 u=ursravik |  changed: [lin03] => {
    "backup": "/etc/ssh/sshd_config.2765.2019-06-08@17:28:39~", 
    "changed": true, 
    "diff": [
        {
            "after": "", 
            "after_header": "/etc/ssh/sshd_config (content)", 
            "before": "", 
            "before_header": "/etc/ssh/sshd_config (content)"
        }, 
        {
            "after_header": "/etc/ssh/sshd_config (file attributes)", 
            "before_header": "/etc/ssh/sshd_config (file attributes)"
        }
    ], 
    "invocation": {
        "module_args": {
            "attributes": null, 
            "backrefs": false, 
            "backup": true, 
            "content": null, 
            "create": false, 
            "delimiter": null, 
            "dest": "/etc/ssh/sshd_config", 
            "directory_mode": null, 
            "firstmatch": false, 
            "follow": false, 
            "force": null, 
            "group": null, 
            "insertafter": null, 
            "insertbefore": null, 
            "line": "PermitRootLogin no", 
            "mode": null, 
            "owner": null, 
            "path": "/etc/ssh/sshd_config", 
            "regexp": "^PermitRootLogin", 
            "remote_src": null, 
            "selevel": null, 
            "serole": null, 
            "setype": null, 
            "seuser": null, 
            "src": null, 
            "state": "present", 
            "unsafe_writes": null, 
            "validate": null
        }
    }, 
    "msg": "line replaced"
}
2019-06-08 07:58:39,931 p=5241 u=ursravik |  TASK [postpatch : Start monitoring service if not started] *************************************************************************************
2019-06-08 07:58:39,931 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/postpatch/tasks/main.yml:28
2019-06-08 07:58:40,405 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/system/systemd.py
2019-06-08 07:58:40,595 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:40,798 p=5241 u=ursravik |  fatal: [lin03]: FAILED! => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "daemon_reload": false, 
            "enabled": null, 
            "force": null, 
            "masked": null, 
            "name": "zabbix-agent", 
            "no_block": false, 
            "scope": null, 
            "state": "started", 
            "user": null
        }
    }, 
    "msg": "Could not find the requested service zabbix-agent: host"
}
2019-06-08 07:58:40,798 p=5241 u=ursravik |  ...ignoring
2019-06-08 07:58:40,822 p=5241 u=ursravik |  TASK [postpatch : Run post-check.sh after patching to capture data] ****************************************************************************
2019-06-08 07:58:40,822 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/postpatch/tasks/main.yml:35
2019-06-08 07:58:41,121 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:41,350 p=5241 u=ursravik |  changed: [lin03] => {
    "changed": true, 
    "rc": 0, 
    "stderr": "Shared connection to 192.168.122.111 closed.\r\n", 
    "stderr_lines": [
        "Shared connection to 192.168.122.111 closed."
    ], 
    "stdout": "\r\n Output saved in /tmp/patching-data/postpatch-lin03.test.lab \r\n", 
    "stdout_lines": [
        "", 
        " Output saved in /tmp/patching-data/postpatch-lin03.test.lab "
    ]
}
2019-06-08 07:58:41,374 p=5241 u=ursravik |  TASK [deviation : stat] ************************************************************************************************************************
2019-06-08 07:58:41,374 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/deviation/tasks/main.yml:6
2019-06-08 07:58:41,499 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/files/stat.py
2019-06-08 07:58:41,688 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:41,809 p=5241 u=ursravik |  ok: [lin03] => {
    "changed": false, 
    "invocation": {
        "module_args": {
            "checksum_algorithm": "sha1", 
            "follow": false, 
            "get_attributes": true, 
            "get_checksum": true, 
            "get_md5": null, 
            "get_mime": true, 
            "path": "/tmp/repoinfo-lin03"
        }
    }, 
    "stat": {
        "exists": false
    }
}
2019-06-08 07:58:41,833 p=5241 u=ursravik |  TASK [deviation : Comparing pre and post patching info] ****************************************************************************************
2019-06-08 07:58:41,834 p=5241 u=ursravik |  task path: /home/ursravik/patching/rhel/roles/deviation/tasks/main.yml:11
2019-06-08 07:58:41,956 p=5241 u=ursravik |  Using module file /usr/lib/python2.7/site-packages/ansible/modules/commands/command.py
2019-06-08 07:58:42,139 p=5241 u=ursravik |  Escalation succeeded
2019-06-08 07:58:42,275 p=5241 u=ursravik |  changed: [lin03] => {
    "changed": true, 
    "cmd": "postmount=/tmp/patching-data/postpatch-`uname -n`-mount\n premount=/tmp/patching-data/prepatch-`uname -n`-mount\n postroute=/tmp/patching-data/postpatch-`uname -n`-route\n preroute=/tmp/patching-data/prepatch-`uname -n`-route\n dfusage=/tmp/patching-data/postpatch-`uname -n`-usage\n\n [[ -f /tmp/patching-data/patchdiff ]] && rm /tmp/patching-data/patchdiff\n if [[ -s $dfusage ]];then\n touch /tmp/patching-data/patchdiff\n echo \"1. File system usage greater than 85%\" >> /tmp/patching-data/patchdiff\n cat $dfusage >> /tmp/patching-data/patchdiff\n echo \"\" >> /tmp/patching-data/patchdiff\n fi\n [[ -f $dfusage ]] && rm $dfusage\n\n diff $postmount $premount\n if [[ $? != 0 ]]; then\n touch /tmp/patching-data/patchdiff\n echo \"2. Number of mount point is not matching post patching\" >> /tmp/patching-data/patchdiff\n echo \"\" >> /tmp/patching-data/patchdiff\n fi\n [[ -f $postmount ]] && rm $postmount\n [[ -f $premount ]] && rm $premount\n\n diff $postroute $preroute\n if [[ $? != 0 ]]; then\n touch /tmp/patching-data/patchdiff\n echo \"3. Number of route's is not matching post patching\" >> /tmp/patching-data/patchdiff\n echo \"\" >> /tmp/patching-data/patchdiff\n fi\n [[ -f $postroute ]] && rm $postroute\n [[ -f $preroute ]] && rm $preroute", 
    "delta": "0:00:00.016736", 
    "end": "2019-06-08 17:28:42.282822", 
    "invocation": {
        "module_args": {
